Attrition_Flag,Gender,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Amt_Chng_Q4_Q1,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Married,Single,Unknown,Age_Under 30,Age_30-40,Age_40-50,Age_50-60,Total_Trans_Amt_Binned_Low,Total_Trans_Amt_Binned_Medium,Total_Trans_Amt_Binned_High,Avg_Open_To_Buy_Binned_Low,Avg_Open_To_Buy_Binned_Medium,Avg_Open_To_Buy_Binned_High,Total_Revolving_Bal_Binned_Low,Total_Revolving_Bal_Binned_Medium,Total_Revolving_Bal_Binned_High
1,0.0,1,4,4,1,36,1,3,2,1.0,16848.0,57,0.889,0.583,0,0,1,False,False,False,True,False,False,True,False,False,True,False,False,True
0,0.0,3,0,3,1,35,2,3,1,1.0,12798.0,103,0.767,0.689,0,1,0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,1.0,3,3,1,1,36,1,3,1,0.0,1802.0,116,0.759,0.681,0,1,0,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0.0,4,4,4,2,36,1,3,1,1.0,33081.0,114,0.865,0.839,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1.0,2,0,1,1,28,1,1,2,0.0,1738.0,113,0.917,0.687,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True
0,1.0,4,-1,1,2,36,2,3,3,0.0,11124.0,118,0.85,1.034,0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.0,3,1,2,1,36,2,2,1,1.0,1974.0,110,0.847,0.803,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True
1,0.0,5,0,4,1,32,4,3,3,1.0,12094.0,90,0.995,0.957,0,1,0,False,False,True,False,False,False,True,False,True,False,False,False,False
0,0.0,3,3,5,1,35,1,1,2,1.0,32878.0,121,0.761,0.833,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
0,1.0,1,3,-1,1,52,2,3,3,0.0,11338.0,106,0.898,0.656,1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True
0,1.0,1,5,1,1,36,2,2,2,0.0,949.0,94,0.699,0.709,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0.0,0,1,2,2,52,1,2,1,1.0,13494.0,111,0.863,0.79,0,1,0,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0.0,1,1,5,3,44,1,6,3,1.0,33685.0,107,0.727,0.754,1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False
1,1.0,2,2,1,1,36,4,2,3,0.0,5989.0,60,0.311,0.176,0,1,0,False,True,False,False,False,False,True,False,True,False,False,False,False
1,0.0,5,1,5,1,36,2,3,2,1.0,5287.0,69,0.841,0.683,0,0,0,False,False,True,False,False,False,True,False,True,False,False,False,False
0,0.0,1,1,2,1,43,2,1,3,1.0,9060.0,102,0.775,0.645,0,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0.0,2,1,4,1,36,1,1,1,1.0,3900.0,118,0.96,0.788,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1.0,0,3,2,1,47,1,2,3,0.0,7621.0,100,0.717,0.754,0,1,0,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0.0,3,3,4,1,36,1,3,0,1.0,27368.0,97,0.806,0.902,1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,True
0,1.0,1,-1,1,1,36,1,1,2,0.0,3105.0,103,1.149,1.06,0,1,0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,1.0,1,-1,1,1,40,1,2,3,0.0,2938.0,124,0.782,0.851,1,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0.0,2,0,5,1,48,2,1,2,1.0,4777.0,120,0.786,0.69,1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0.0,1,3,5,3,37,2,3,1,1.0,32099.0,117,0.947,0.625,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0.0,2,4,4,1,26,1,3,1,1.0,33802.0,97,0.883,0.764,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0.0,4,3,3,1,33,1,5,1,1.0,6740.0,96,0.933,0.655,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0.0,3,3,4,1,20,1,2,2,1.0,32554.0,87,0.872,1.122,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False
0,1.0,1,1,2,1,36,2,1,3,0.0,8331.0,103,0.705,0.689,0,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False
0,1.0,4,1,-1,2,26,2,2,2,0.0,30388.0,106,0.771,0.683,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,3,0,3,1,36,1,1,2,1.0,14376.0,106,0.829,0.71,1,0,0,False,False,True,False,False,False,False,False,False,True,False,True,False
0,1.0,3,3,1,1,40,2,1,3,0.0,1493.0,101,0.71,0.629,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.0,5,1,3,1,36,2,4,3,1.0,1750.0,112,0.749,0.697,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.0,1,-1,3,1,37,1,2,2,1.0,17140.0,110,0.738,0.803,0,1,0,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0.0,2,4,3,1,24,2,3,1,1.0,1729.0,100,0.842,0.724,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True
1,0.0,0,4,2,1,14,1,1,3,1.0,4015.0,65,1.045,0.806,0,1,0,False,True,False,False,False,False,True,True,False,False,False,False,False
1,0.0,2,1,3,1,36,2,3,2,1.0,7202.0,51,0.906,0.7,0,1,0,False,True,False,False,False,False,True,False,True,False,False,False,True
0,0.0,2,4,4,1,24,2,3,2,1.0,1715.0,107,0.815,0.814,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0.0,2,2,2,3,31,1,2,1,1.0,2261.0,130,0.798,0.757,1,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.0,4,0,3,2,30,1,3,1,1.0,28280.0,119,0.8,0.545,1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,True
0,0.0,1,0,2,1,22,2,3,3,1.0,10319.0,119,0.847,0.831,0,1,0,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0.0,3,3,2,1,37,2,2,3,1.0,1373.0,117,0.865,0.828,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0.0,2,3,4,1,28,1,3,3,1.0,12257.0,63,0.979,0.703,1,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True
1,0.0,4,-1,3,3,36,4,3,2,1.0,31999.0,66,0.841,0.65,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True
0,1.0,2,3,1,1,47,2,2,1,0.0,4138.0,109,0.786,0.627,1,0,0,False,False,False,True,False,False,False,False,True,False,False,True,False
1,0.0,2,2,4,1,33,2,3,3,1.0,12165.0,72,1.041,0.846,1,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True
0,0.0,4,0,2,1,33,1,2,2,1.0,828.0,99,0.844,0.8,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.0,3,3,3,1,36,1,1,1,1.0,1810.0,103,1.009,0.635,1,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.0,1,3,5,1,34,5,1,3,1.0,26095.0,105,0.712,0.641,1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,True
0,0.0,1,3,3,2,37,1,1,1,1.0,5447.0,112,0.743,0.623,1,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0.0,4,5,4,1,27,1,2,1,1.0,22844.0,110,0.814,0.642,1,0,0,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0.0,4,1,5,1,36,1,3,3,1.0,26031.0,123,0.725,0.732,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,True
0,1.0,4,0,2,1,34,1,3,3,0.0,3657.0,95,0.785,0.667,0,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False
0,1.0,3,4,1,1,28,1,3,1,0.0,7296.0,104,0.741,0.857,1,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,1.0,4,2,2,3,30,1,2,1,0.0,21215.0,107,0.743,0.814,0,1,0,False,False,True,False,False,False,False,False,False,True,False,False,True
0,1.0,2,0,2,1,42,2,1,3,0.0,12613.0,115,0.828,0.769,0,1,0,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0.0,3,-1,3,1,34,1,3,1,1.0,2164.0,110,0.883,0.803,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0.0,5,-1,3,1,36,2,3,0,1.0,3862.0,125,0.807,0.712,0,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0.0,1,5,3,1,36,1,3,1,1.0,7539.0,129,1.023,0.743,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False
1,0.0,4,1,4,1,35,2,3,2,1.0,10085.0,70,0.918,0.75,1,0,0,False,False,True,False,False,False,True,False,True,False,False,True,False
0,0.0,2,3,2,1,50,2,1,2,1.0,11808.0,113,0.813,0.823,0,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0.0,1,1,2,2,26,1,1,3,1.0,14227.0,126,0.612,0.615,0,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False
1,1.0,4,0,-1,1,42,4,4,1,0.0,12091.0,74,0.898,0.805,0,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False
0,0.0,3,1,4,1,33,2,1,1,1.0,13209.0,101,0.787,0.656,1,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,1.0,2,-1,2,1,48,2,3,3,0.0,3335.0,109,0.822,0.912,1,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0.0,3,1,3,1,50,2,1,2,1.0,4138.0,115,0.8,0.597,1,0,0,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0.0,3,2,4,1,28,1,1,3,1.0,32899.0,93,0.625,0.722,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
0,0.0,1,1,4,1,42,1,4,2,1.0,32933.0,112,0.824,0.672,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True
0,1.0,1,-1,1,2,36,2,3,1,0.0,8833.0,124,0.724,0.746,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0.0,3,3,4,1,43,1,4,1,1.0,9959.0,125,0.751,0.866,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0.0,2,3,3,1,36,2,2,1,1.0,4099.0,92,0.795,0.878,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0.0,4,-1,5,1,36,2,2,3,1.0,11475.0,63,1.078,0.8,0,0,0,False,False,False,True,False,False,True,False,True,False,False,False,True
0,0.0,2,3,1,1,23,1,3,2,1.0,7422.0,97,0.726,0.702,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0.0,2,0,3,1,45,2,3,1,1.0,4638.0,112,0.697,0.672,1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True
0,1.0,2,-1,-1,2,39,1,1,2,0.0,31595.0,113,1.139,0.687,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0.0,2,3,3,1,25,1,1,1,1.0,11474.0,98,0.628,0.661,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False
0,0.0,5,-1,5,2,31,1,3,3,1.0,32313.0,96,0.728,0.92,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1.0,2,1,1,1,46,4,3,3,0.0,8699.0,61,0.994,0.906,1,0,0,False,False,False,True,False,False,True,False,True,False,False,True,False
0,0.0,3,4,2,1,36,1,1,2,1.0,11147.0,95,0.702,0.792,1,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0.0,2,3,3,1,24,2,3,2,1.0,20606.0,115,0.745,0.797,0,1,0,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0.0,5,4,2,1,36,1,2,2,1.0,8201.0,118,0.757,0.662,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True
0,1.0,1,0,1,1,47,1,3,2,0.0,2492.0,109,0.853,0.73,0,1,0,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0.0,3,2,4,2,29,2,2,2,1.0,34516.0,106,0.758,0.738,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0.0,3,3,4,2,31,2,2,3,1.0,32396.0,97,0.9,0.644,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0.0,2,3,1,2,18,1,1,3,1.0,9291.0,68,0.924,0.619,1,0,0,True,False,False,False,False,False,True,False,True,False,False,True,False
1,0.0,2,0,4,1,18,1,1,2,1.0,31314.0,59,0.972,0.788,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1.0,1,3,1,1,19,2,3,2,0.0,4497.0,95,0.641,0.863,1,0,0,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0.0,2,3,4,1,36,2,2,1,1.0,32814.0,112,0.704,0.672,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0.0,3,1,4,2,21,1,2,3,1.0,34516.0,50,0.794,1.083,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False
0,0.0,3,-1,4,4,40,1,2,3,1.0,32793.0,98,0.628,0.782,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True
0,0.0,0,3,4,2,19,1,3,3,1.0,32532.0,96,0.757,0.811,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1.0,3,5,1,1,35,2,3,2,0.0,2262.0,63,0.929,0.658,1,0,0,False,False,True,False,False,False,True,True,False,False,False,False,True
0,0.0,1,-1,3,1,22,2,3,3,1.0,3071.0,116,0.821,0.785,0,1,0,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0.0,0,4,2,1,37,1,2,3,1.0,6883.0,104,0.809,0.733,0,1,0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,1.0,3,3,1,1,13,1,3,2,0.0,4656.0,97,0.739,0.764,0,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False
0,1.0,3,3,1,1,36,2,3,1,0.0,1853.0,128,0.751,0.707,0,1,0,False,False,True,False,False,False,False,True,False,False,False,False,True
0,1.0,2,1,1,1,24,1,1,1,0.0,5562.0,96,0.969,0.745,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,1.0,4,-1,2,1,36,1,1,2,0.0,4442.0,117,0.705,0.887,0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0.0,4,0,4,1,36,6,3,2,1.0,33944.0,81,1.05,1.077,0,1,0,False,True,False,False,False,False,True,False,False,False,False,True,False
0,0.0,1,0,2,1,36,2,2,3,1.0,1571.0,85,0.661,0.809,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True
1,1.0,2,-1,-1,2,37,2,2,3,0.0,32733.0,80,0.821,0.739,0,1,0,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0.0,1,3,4,2,43,6,3,3,1.0,34084.0,72,0.807,1.0,0,1,0,False,False,True,False,False,False,True,False,False,False,True,False,False
0,0.0,2,-1,3,1,36,2,1,2,1.0,4895.0,93,0.74,0.755,1,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,1.0,0,5,1,1,36,2,2,3,0.0,7593.0,110,0.617,0.803,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0.0,1,1,3,1,24,2,1,3,1.0,2835.0,120,0.651,0.765,1,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.0,2,2,4,1,36,1,2,2,1.0,8910.0,99,0.976,0.941,1,0,0,False,False,False,True,False,False,False,False,True,False,False,True,False
0,1.0,0,0,1,1,47,1,2,2,0.0,7558.0,102,0.876,0.759,0,1,0,False,False,False,True,False,False,False,False,True,False,False,False,True
0,1.0,2,-1,-1,1,31,2,2,2,0.0,17478.0,116,1.001,0.812,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True
0,0.0,1,0,3,1,39,2,3,1,1.0,6915.0,111,0.967,0.82,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0.0,3,3,2,1,32,1,2,2,1.0,3575.0,66,0.843,0.737,0,0,0,False,False,True,False,False,False,True,True,False,False,False,False,False
1,1.0,2,3,2,1,34,2,3,3,0.0,5508.0,78,0.89,0.733,0,0,1,False,False,True,False,False,False,True,False,True,False,False,False,False
0,0.0,2,3,1,1,19,1,2,3,1.0,4042.0,117,0.81,0.746,0,1,0,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0.0,1,0,3,1,36,6,4,3,1.0,12938.0,78,0.832,0.95,0,1,0,False,False,False,True,False,False,True,False,False,True,False,False,True
0,0.0,2,0,5,1,32,2,3,1,1.0,32188.0,121,0.855,0.729,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True
0,0.0,1,0,2,1,23,1,3,1,1.0,6397.0,114,0.751,0.869,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True
0,1.0,2,4,1,1,28,1,3,1,0.0,2006.0,110,0.685,1.0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0.0,1,3,2,1,24,1,1,2,1.0,8739.0,115,0.647,0.742,1,0,0,False,True,False,False,False,False,False,False,True,False,False,True,False
0,0.0,2,1,4,1,47,1,1,1,1.0,9933.0,92,0.611,0.673,1,0,0,False,False,False,True,False,False,False,False,True,False,False,True,False
0,1.0,3,3,1,1,47,1,2,1,0.0,6765.0,124,0.739,0.771,1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False
1,0.0,4,3,4,1,36,1,3,6,1.0,3472.0,77,1.008,0.974,1,0,0,False,False,True,False,False,False,True,True,False,False,False,True,False
1,1.0,4,3,1,1,37,1,2,3,0.0,2786.0,71,0.866,0.69,0,1,0,False,False,True,False,False,False,True,True,False,False,False,True,False
0,0.0,1,3,4,2,36,1,2,1,1.0,32850.0,116,0.82,0.812,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True
0,1.0,0,1,1,1,25,2,3,0,0.0,7098.0,110,0.627,0.864,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True
0,1.0,1,2,1,1,39,1,2,1,0.0,8506.0,113,0.719,0.638,0,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0.0,2,3,1,1,36,1,3,2,1.0,2213.0,100,0.81,0.724,0,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,1.0,2,3,1,1,24,1,3,2,0.0,3731.0,92,0.767,0.84,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1.0,2,-1,1,1,46,1,6,3,0.0,5851.0,124,0.813,0.722,1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0.0,2,1,2,1,32,2,3,2,1.0,5972.0,116,0.606,0.706,0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0.0,2,-1,4,1,37,1,2,2,1.0,19745.0,104,0.944,0.625,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,True
0,0.0,1,0,4,1,15,2,2,1,1.0,1841.0,118,0.828,0.815,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True
0,1.0,2,3,1,1,38,2,1,1,0.0,8586.0,111,0.71,0.657,1,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,1.0,1,4,1,1,14,2,3,3,0.0,3848.0,105,0.841,0.694,0,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False
0,0.0,3,3,2,1,40,1,3,1,1.0,7969.0,123,0.591,0.685,0,1,0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0.0,2,1,3,1,31,2,3,1,1.0,11536.0,116,0.883,0.871,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,1.0,1,3,2,1,36,2,1,3,0.0,1211.0,101,0.951,0.712,0,1,0,False,False,True,False,False,False,False,True,False,False,False,False,True
0,1.0,2,4,-1,1,41,2,2,3,0.0,13705.0,96,0.692,0.655,0,1,0,False,False,False,True,False,False,False,False,False,True,False,True,False
0,1.0,3,-1,1,1,48,2,1,2,0.0,2138.0,101,0.63,0.656,1,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1.0,0,5,1,1,38,2,2,2,0.0,1615.0,129,0.786,0.697,0,1,0,False,False,False,True,False,False,False,True,False,False,False,False,True
0,1.0,0,2,1,1,36,1,2,2,0.0,2496.0,127,0.814,0.764,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0.0,4,3,2,1,36,1,1,2,1.0,3889.0,116,0.768,0.681,0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0.0,3,3,3,3,29,2,3,2,1.0,31999.0,67,0.579,0.763,0,0,1,False,False,True,False,False,False,True,False,False,False,False,False,True
0,1.0,4,1,1,1,30,1,2,3,0.0,4952.0,113,0.915,0.766,0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.0,4,0,4,1,33,1,2,1,1.0,11923.0,105,0.795,0.75,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.0,3,1,4,1,34,2,1,2,1.0,16158.0,114,0.85,0.81,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True
0,0.0,3,4,2,1,30,2,2,2,1.0,2148.0,89,0.869,0.712,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True
0,1.0,2,3,1,1,21,2,3,3,0.0,1983.0,121,0.833,0.779,0,1,0,False,False,True,False,False,False,False,True,False,False,False,False,True
0,1.0,3,1,1,1,37,1,3,1,0.0,2963.0,120,0.809,0.69,0,1,0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,1.0,1,2,1,1,28,2,2,2,0.0,3257.0,118,0.776,0.735,0,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.0,2,1,4,1,30,2,1,2,1.0,2123.0,119,1.045,0.776,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True
0,1.0,3,1,2,2,25,1,2,1,0.0,17328.0,105,0.82,0.641,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False
0,1.0,3,1,1,1,39,2,1,1,0.0,1366.0,117,0.809,0.746,1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0.0,3,3,3,1,44,1,2,1,1.0,23286.0,124,0.792,0.968,1,0,0,False,False,False,True,False,False,False,False,False,True,False,True,False
0,1.0,3,3,-1,2,45,2,1,2,0.0,32135.0,103,0.748,0.717,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True
1,0.0,4,3,4,1,36,2,3,2,1.0,3999.0,76,0.938,0.652,0,1,0,False,False,True,False,False,False,True,True,False,False,False,False,False
0,0.0,4,-1,4,1,26,1,2,1,1.0,9605.0,110,0.875,0.692,0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,1.0,4,-1,1,1,38,2,1,2,0.0,3220.0,90,0.782,0.698,0,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False
0,1.0,3,-1,2,1,42,2,1,1,0.0,7225.0,92,0.692,0.804,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0.0,3,3,3,1,46,2,4,2,1.0,4178.0,54,0.882,0.862,0,1,0,False,False,False,True,False,False,True,True,False,False,False,False,False
0,0.0,4,3,4,1,34,1,1,1,1.0,33778.0,121,0.719,0.635,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0.0,4,3,4,1,32,1,1,3,1.0,25162.0,111,0.816,0.762,1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,True
1,0.0,1,3,4,1,44,1,3,3,1.0,9448.0,51,0.32,0.308,0,0,0,False,False,False,True,False,False,True,False,True,False,True,False,False
0,1.0,4,-1,1,1,36,2,2,1,0.0,6271.0,118,0.696,0.934,0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.0,1,3,3,3,36,1,3,2,1.0,32854.0,105,0.751,0.615,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,2,0,2,1,39,2,2,2,1.0,3471.0,115,0.871,0.742,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False
1,0.0,2,-1,5,1,42,2,4,2,1.0,14938.0,80,0.758,0.778,0,1,0,False,False,False,True,False,False,True,False,True,False,False,False,False
0,1.0,3,3,-1,1,42,2,2,3,0.0,12155.0,107,0.653,0.981,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,1.0,1,-1,2,2,53,1,3,3,0.0,14401.0,125,0.838,0.712,1,0,0,False,False,False,True,False,False,False,False,False,True,False,False,True
1,0.0,2,0,4,1,30,6,2,3,1.0,19739.0,90,1.049,0.837,1,0,0,False,True,False,False,False,False,True,False,False,True,False,True,False
0,1.0,1,3,1,1,45,2,3,1,0.0,8329.0,108,0.872,0.964,0,1,0,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0.0,1,-1,2,1,45,1,2,1,1.0,1720.0,100,0.846,0.695,0,1,0,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0.0,2,3,4,1,36,4,3,3,1.0,23571.0,75,0.437,0.974,1,0,0,False,False,True,False,False,False,True,False,False,True,False,True,False
0,0.0,2,0,4,1,36,2,1,3,1.0,3090.0,101,0.769,0.804,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False
1,1.0,3,4,1,1,36,5,3,1,0.0,7805.0,54,0.949,1.0,0,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True
0,0.0,3,3,3,1,36,1,2,3,1.0,2585.0,100,0.737,0.754,1,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,1.0,1,0,1,1,36,1,2,1,0.0,2221.0,99,0.749,0.678,0,1,0,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0.0,4,0,4,2,35,1,2,3,1.0,33096.0,110,0.848,0.803,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False
0,1.0,3,3,1,2,39,1,2,3,0.0,8578.0,106,0.712,0.767,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True
0,1.0,2,1,1,4,36,1,3,1,0.0,13725.0,127,0.714,0.649,0,1,0,False,False,True,False,False,False,False,False,False,True,False,False,True
1,0.0,0,2,4,1,39,2,3,3,1.0,16983.0,79,1.061,0.837,0,1,0,False,False,True,False,False,False,True,False,False,True,False,False,False
1,0.0,2,-1,5,1,36,6,3,3,1.0,31999.0,63,1.052,0.75,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True
0,0.0,2,0,4,2,20,2,3,3,1.0,32380.0,119,0.849,0.75,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0.0,2,1,4,1,31,1,3,2,1.0,34516.0,99,0.768,0.768,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False
0,1.0,4,-1,2,1,41,1,2,2,0.0,2759.0,112,0.562,0.867,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True
0,1.0,2,1,-1,1,40,2,3,2,0.0,9664.0,126,0.868,0.68,1,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False
1,1.0,2,-1,-1,2,21,2,2,2,0.0,31718.0,64,0.91,0.641,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False
1,0.0,2,2,4,1,36,1,3,1,1.0,7442.0,85,0.884,0.771,0,1,0,False,False,True,False,False,False,True,False,True,False,False,False,True
0,0.0,1,2,4,2,36,2,2,2,1.0,33032.0,114,1.015,0.9,1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0.0,1,1,3,1,45,1,5,1,1.0,9381.0,128,0.745,0.73,0,1,0,False,False,False,True,False,False,False,False,True,False,False,False,True
